"DateTime","Positive reviews","Negative reviews"
"2024-07-03 00:00:00",51,-72
"2024-07-04 00:00:00",57,-74
"2024-07-05 00:00:00",38,-38
"2024-07-06 00:00:00",47,-51
"2024-07-07 00:00:00",69,-78
"2024-07-08 00:00:00",49,-39
"2024-07-09 00:00:00",39,-29
"2024-07-10 00:00:00",47,-44
"2024-07-11 00:00:00",34,-34
"2024-07-12 00:00:00",89,-133
"2024-07-13 00:00:00",46,-34
"2024-07-14 00:00:00",70,-70
"2024-07-15 00:00:00",50,-67
"2024-07-16 00:00:00",54,-54
"2024-07-17 00:00:00",25,-25
"2024-07-18 00:00:00",63,-52
"2024-07-19 00:00:00",21,-22
"2024-07-20 00:00:00",24,-19
"2024-07-21 00:00:00",30,-28
"2024-07-22 00:00:00",29,-33
"2024-07-23 00:00:00",23,-13
"2024-07-24 00:00:00",24,-13
"2024-07-25 00:00:00",22,-14
"2024-07-26 00:00:00",11,-14
"2024-07-27 00:00:00",16,-14
"2024-07-28 00:00:00",17,-20
"2024-07-29 00:00:00",33,-29
"2024-07-30 00:00:00",11,-12
"2024-07-31 00:00:00",11,-19
"2024-08-01 00:00:00",35,-18
"2024-08-02 00:00:00",10,-5
"2024-08-03 00:00:00",17,-13
"2024-08-04 00:00:00",30,-27
"2024-08-05 00:00:00",5,-5
"2024-08-06 00:00:00",12,-10
"2024-08-07 00:00:00",26,-18
"2024-08-08 00:00:00",2,-4
"2024-08-09 00:00:00",13,-6
"2024-08-10 00:00:00",32,-31
"2024-08-11 00:00:00",11,-4
"2024-08-12 00:00:00",10,-18
"2024-08-13 00:00:00",18,-26
"2024-08-14 00:00:00",26,-20
"2024-08-15 00:00:00",14,-9
"2024-08-16 00:00:00",5,-6
"2024-08-17 00:00:00",9,-13
"2024-08-18 00:00:00",18,-13
"2024-08-19 00:00:00",32,-30
"2024-08-20 00:00:00",19,-18
"2024-08-21 00:00:00",16,-16
"2024-08-22 00:00:00",19,-3
"2024-08-23 00:00:00",6,
"2024-08-24 00:00:00",34,-17
"2024-08-25 00:00:00",13,-2
"2024-08-26 00:00:00",8,-12
"2024-08-27 00:00:00",13,-14
"2024-08-28 00:00:00",20,-26
"2024-08-29 00:00:00",17,-20
"2024-08-30 00:00:00",,-1
"2024-08-31 00:00:00",18,-19
"2024-09-01 00:00:00",17,-27
"2024-09-02 00:00:00",15,-14
"2024-09-03 00:00:00",12,-19
"2024-09-04 00:00:00",17,-15
"2024-09-05 00:00:00",13,-5
"2024-09-06 00:00:00",25,-23
"2024-09-07 00:00:00",7,-11
"2024-09-08 00:00:00",14,-13
"2024-09-09 00:00:00",24,-6
"2024-09-10 00:00:00",15,-11
"2024-09-11 00:00:00",9,-12
"2024-09-12 00:00:00",11,-6
"2024-09-13 00:00:00",13,-4
"2024-09-14 00:00:00",9,-14
"2024-09-15 00:00:00",21,-18
"2024-09-16 00:00:00",20,-7
"2024-09-17 00:00:00",29,-20
"2024-09-18 00:00:00",50,-9
"2024-09-19 00:00:00",60,-45
"2024-09-20 00:00:00",14,-20
"2024-09-21 00:00:00",47,-31
"2024-09-22 00:00:00",63,-43
"2024-09-23 00:00:00",89,-46
"2024-09-24 00:00:00",15,-5
"2024-09-25 00:00:00",29,-14
"2024-09-26 00:00:00",95,-50
"2024-09-27 00:00:00",31,-21
"2024-09-28 00:00:00",31,-15
"2024-09-29 00:00:00",75,-43
"2024-09-30 00:00:00",63,-13
"2024-10-01 00:00:00",26,-10
"2024-10-02 00:00:00",74,-27
"2024-10-03 00:00:00",30,-21
"2024-10-04 00:00:00",25,-6
"2024-10-05 00:00:00",57,-17
"2024-10-06 00:00:00",42,-24
"2024-10-07 00:00:00",31,-25
"2024-10-08 00:00:00",24,-15
"2024-10-09 00:00:00",20,-8
"2024-10-10 00:00:00",18,-5
"2024-10-11 00:00:00",19,-2
"2024-10-12 00:00:00",45,-23
"2024-10-13 00:00:00",40,-16
"2024-10-14 00:00:00",26,-13
"2024-10-15 00:00:00",24,-8
"2024-10-16 00:00:00",28,-4
"2024-10-17 00:00:00",29,-2
"2024-10-18 00:00:00",14,
"2024-10-19 00:00:00",43,
"2024-10-20 00:00:00",39,-8
"2024-10-21 00:00:00",37,-3
"2024-10-22 00:00:00",13,-1
"2024-10-23 00:00:00",32,-11
"2024-10-24 00:00:00",14,
"2024-10-25 00:00:00",10,-3
"2024-10-26 00:00:00",18,-11
"2024-10-27 00:00:00",44,-16
"2024-10-28 00:00:00",18,-8
"2024-10-29 00:00:00",5,-10
"2024-10-30 00:00:00",29,-17
"2024-10-31 00:00:00",46,-17
"2024-11-01 00:00:00",11,-5
"2024-11-02 00:00:00",42,-23
"2024-11-03 00:00:00",77,-21
"2024-11-04 00:00:00",36,-16
"2024-11-05 00:00:00",11,-7
"2024-11-06 00:00:00",59,-24
"2024-11-07 00:00:00",33,-12
"2024-11-08 00:00:00",14,-4
"2024-11-09 00:00:00",49,-19
"2024-11-10 00:00:00",75,-42
"2024-11-11 00:00:00",20,-6
"2024-11-12 00:00:00",51,-25
"2024-11-13 00:00:00",42,-5
"2024-11-14 00:00:00",29,-8
"2024-11-15 00:00:00",16,-6
"2024-11-16 00:00:00",31,-11
"2024-11-17 00:00:00",72,-15
"2024-11-18 00:00:00",30,-14
"2024-11-19 00:00:00",17,-5
"2024-11-20 00:00:00",28,-20
"2024-11-21 00:00:00",14,-5
"2024-11-22 00:00:00",17,-8
"2024-11-23 00:00:00",36,-9
"2024-11-24 00:00:00",24,-4
"2024-11-25 00:00:00",42,-25
"2024-11-26 00:00:00",10,-3
"2024-11-27 00:00:00",184,-13
"2024-11-28 00:00:00",474,-18
"2024-11-29 00:00:00",77,-1
"2024-11-30 00:00:00",241,-19
"2024-12-01 00:00:00",302,-37
"2024-12-02 00:00:00",59,-6
"2024-12-03 00:00:00",132,-31
"2024-12-04 00:00:00",191,-18
"2024-12-05 00:00:00",28,-12
"2024-12-06 00:00:00",26,-6
"2024-12-07 00:00:00",45,
"2024-12-08 00:00:00",73,-28
"2024-12-09 00:00:00",31,-14
"2024-12-10 00:00:00",24,
"2024-12-11 00:00:00",13,-4
"2024-12-12 00:00:00",32,-11
"2024-12-13 00:00:00",5,-4
"2024-12-14 00:00:00",30,-7
"2024-12-15 00:00:00",39,-14
"2024-12-16 00:00:00",35,
"2024-12-17 00:00:00",18,
"2024-12-18 00:00:00",44,-20
"2024-12-19 00:00:00",27,-11
"2024-12-20 00:00:00",6,-3
"2024-12-21 00:00:00",28,-15
"2024-12-22 00:00:00",54,-29
"2024-12-23 00:00:00",9,-3
"2024-12-24 00:00:00",28,-10
"2024-12-25 00:00:00",40,-11
"2024-12-26 00:00:00",12,-7
"2024-12-27 00:00:00",44,-9
"2024-12-28 00:00:00",34,-15
"2024-12-29 00:00:00",30,-21
"2024-12-30 00:00:00",52,-23
"2024-12-31 00:00:00",14,-6
"2025-01-01 00:00:00",21,-11
"2025-01-02 00:00:00",40,-23
"2025-01-03 00:00:00",19,-4
"2025-01-04 00:00:00",33,-7
"2025-01-05 00:00:00",44,-18
"2025-01-06 00:00:00",33,-14
"2025-01-07 00:00:00",37,-12
"2025-01-08 00:00:00",55,-4
"2025-01-09 00:00:00",20,-14
"2025-01-10 00:00:00",7,-11
"2025-01-11 00:00:00",,
"2025-01-12 00:00:00",50,-14
"2025-01-13 00:00:00",38,-16
"2025-01-14 00:00:00",13,-2
"2025-01-15 00:00:00",27,-16
"2025-01-16 00:00:00",19,-4
"2025-01-17 00:00:00",10,-2
"2025-01-18 00:00:00",18,-15
"2025-01-19 00:00:00",22,-7
"2025-01-20 00:00:00",35,-9
"2025-01-21 00:00:00",10,
"2025-01-22 00:00:00",31,-14
"2025-01-23 00:00:00",13,-4
"2025-01-24 00:00:00",6,-5
"2025-01-25 00:00:00",6,-6
"2025-01-26 00:00:00",35,-19
"2025-01-27 00:00:00",20,-5
"2025-01-28 00:00:00",16,-2
"2025-01-29 00:00:00",34,-11
"2025-01-30 00:00:00",33,-7
"2025-01-31 00:00:00",13,-4
"2025-02-01 00:00:00",19,-11
"2025-02-02 00:00:00",43,-30
"2025-02-03 00:00:00",18,-20
"2025-02-04 00:00:00",19,-4
"2025-02-05 00:00:00",30,-7
"2025-02-06 00:00:00",30,-20
"2025-02-07 00:00:00",9,-6
"2025-02-08 00:00:00",18,-18
"2025-02-09 00:00:00",44,-26
"2025-02-10 00:00:00",32,-5
"2025-02-11 00:00:00",7,-5
"2025-02-12 00:00:00",18,-5
"2025-02-13 00:00:00",38,-16
"2025-02-14 00:00:00",6,-2
"2025-02-15 00:00:00",29,-6
"2025-02-16 00:00:00",32,-22
"2025-02-17 00:00:00",12,-16
"2025-02-18 00:00:00",8,-4
"2025-02-19 00:00:00",45,-5
"2025-02-20 00:00:00",16,-7
"2025-02-21 00:00:00",11,-3
"2025-02-22 00:00:00",13,-5
"2025-02-23 00:00:00",29,-3
"2025-02-24 00:00:00",27,-13
"2025-02-25 00:00:00",6,
"2025-02-26 00:00:00",6,-7
"2025-02-27 00:00:00",18,-2
"2025-02-28 00:00:00",2,-5
"2025-03-01 00:00:00",10,-12
"2025-03-02 00:00:00",21,-11
"2025-03-03 00:00:00",32,-8
"2025-03-04 00:00:00",13,
"2025-03-05 00:00:00",38,-2
"2025-03-06 00:00:00",16,
"2025-03-07 00:00:00",7,-2
"2025-03-08 00:00:00",17,-9
"2025-03-09 00:00:00",28,-2
"2025-03-10 00:00:00",22,-2
"2025-03-11 00:00:00",7,
"2025-03-12 00:00:00",18,-3
"2025-03-13 00:00:00",32,-3
"2025-03-14 00:00:00",12,-5
"2025-03-15 00:00:00",20,-2
"2025-03-16 00:00:00",49,-9
"2025-03-17 00:00:00",10,
"2025-03-18 00:00:00",33,-16
"2025-03-19 00:00:00",27,-12
"2025-03-20 00:00:00",27,-1
"2025-03-21 00:00:00",14,-1
"2025-03-22 00:00:00",28,-6
"2025-03-23 00:00:00",42,-29
"2025-03-24 00:00:00",15,-6
"2025-03-25 00:00:00",12,-8
"2025-03-26 00:00:00",19,-3
"2025-03-27 00:00:00",27,-4
"2025-03-28 00:00:00",6,
"2025-03-29 00:00:00",15,-6
"2025-03-30 00:00:00",30,-8
"2025-03-31 00:00:00",5,
"2025-04-01 00:00:00",23,-3
"2025-04-02 00:00:00",20,-6
"2025-04-03 00:00:00",9,-5
"2025-04-04 00:00:00",5,-5
"2025-04-05 00:00:00",16,
"2025-04-06 00:00:00",12,-3
"2025-04-07 00:00:00",22,-1
"2025-04-08 00:00:00",9,-4
"2025-04-09 00:00:00",16,
"2025-04-10 00:00:00",27,-14
"2025-04-11 00:00:00",3,-3
"2025-04-12 00:00:00",17,-7
"2025-04-13 00:00:00",10,-7
"2025-04-14 00:00:00",18,-5
"2025-04-15 00:00:00",,-5
"2025-04-16 00:00:00",12,-3
"2025-04-17 00:00:00",6,
"2025-04-18 00:00:00",10,-2
"2025-04-19 00:00:00",15,-7
"2025-04-20 00:00:00",12,-8
"2025-04-21 00:00:00",10,-1
"2025-04-22 00:00:00",13,
"2025-04-23 00:00:00",12,-6
"2025-04-24 00:00:00",9,-8
"2025-04-25 00:00:00",5,-4
"2025-04-26 00:00:00",14,-8
"2025-04-27 00:00:00",13,-2
"2025-04-28 00:00:00",15,-3
"2025-04-29 00:00:00",20,-8
"2025-04-30 00:00:00",16,-8
"2025-05-01 00:00:00",20,-6
"2025-05-02 00:00:00",10,-17
"2025-05-03 00:00:00",19,-7
"2025-05-04 00:00:00",16,-8
"2025-05-05 00:00:00",29,-7
"2025-05-06 00:00:00",15,-9
"2025-05-07 00:00:00",7,
"2025-05-08 00:00:00",11,-11
"2025-05-09 00:00:00",10,-5
"2025-05-10 00:00:00",15,-5
"2025-05-11 00:00:00",15,-1
"2025-05-12 00:00:00",16,-1
"2025-05-13 00:00:00",2,-3
"2025-05-14 00:00:00",3,-8
"2025-05-15 00:00:00",10,-10
"2025-05-16 00:00:00",8,
"2025-05-17 00:00:00",12,-4
"2025-05-18 00:00:00",14,-4
"2025-05-19 00:00:00",18,
"2025-05-20 00:00:00",12,-3
"2025-05-21 00:00:00",1,-6
"2025-05-22 00:00:00",11,-8
"2025-05-23 00:00:00",14,-8
"2025-05-24 00:00:00",12,-3
"2025-05-25 00:00:00",7,-11
"2025-05-26 00:00:00",7,-11
"2025-05-27 00:00:00",5,-5
"2025-05-28 00:00:00",8,-6
"2025-05-29 00:00:00",6,-9
"2025-05-30 00:00:00",4,
"2025-05-31 00:00:00",9,
"2025-06-01 00:00:00",2,-7
"2025-06-02 00:00:00",14,-1
"2025-06-03 00:00:00",7,-1
"2025-06-04 00:00:00",5,-2
"2025-06-05 00:00:00",12,-1
"2025-06-06 00:00:00",4,-12
"2025-06-07 00:00:00",17,-27
"2025-06-08 00:00:00",22,-26
"2025-06-09 00:00:00",31,-25
"2025-06-10 00:00:00",19,-12
"2025-06-11 00:00:00",18,-12
"2025-06-12 00:00:00",24,-12
"2025-06-13 00:00:00",21,-12
"2025-06-14 00:00:00",20,-19
"2025-06-15 00:00:00",24,-10
"2025-06-16 00:00:00",20,-10
"2025-06-17 00:00:00",18,-14
"2025-06-18 00:00:00",11,-19
"2025-06-19 00:00:00",31,-16
"2025-06-20 00:00:00",4,-6
"2025-06-21 00:00:00",16,-15
"2025-06-22 00:00:00",12,-9
"2025-06-23 00:00:00",30,-15
"2025-06-24 00:00:00",9,-1
"2025-06-25 00:00:00",10,-9
"2025-06-26 00:00:00",15,-6
"2025-06-27 00:00:00",4,-16
"2025-06-28 00:00:00",8,-20
"2025-06-29 00:00:00",14,-19
"2025-06-30 00:00:00",18,-13
"2025-07-01 00:00:00",13,-5
"2025-07-02 00:00:00",12,-13
"2025-07-03 00:00:00",12,-14
"2025-07-04 00:00:00",17,-8
"2025-07-05 00:00:00",13,-10
"2025-07-06 00:00:00",26,-22
"2025-07-07 00:00:00",8,-3
"2025-07-08 00:00:00",19,-14
"2025-07-09 00:00:00",8,-8
"2025-07-10 00:00:00",12,-12
"2025-07-11 00:00:00",9,-5
"2025-07-12 00:00:00",17,-9
"2025-07-13 00:00:00",24,-10
"2025-07-14 00:00:00",16,
"2025-07-15 00:00:00",13,-9
"2025-07-16 00:00:00",16,-13
"2025-07-17 00:00:00",3,-3
"2025-07-18 00:00:00",11,-5
"2025-07-19 00:00:00",8,-3
"2025-07-20 00:00:00",13,-2
"2025-07-21 00:00:00",14,-2
"2025-07-22 00:00:00",13,-4
"2025-07-23 00:00:00",3,-7
"2025-07-24 00:00:00",13,-8
"2025-07-25 00:00:00",2,-8
"2025-07-26 00:00:00",2,-16
"2025-07-27 00:00:00",9,-5
"2025-07-28 00:00:00",5,-8
"2025-07-29 00:00:00",12,-5
"2025-07-30 00:00:00",16,-9
"2025-07-31 00:00:00",11,
"2025-08-01 00:00:00",6,-10
"2025-08-02 00:00:00",6,-5
"2025-08-03 00:00:00",18,-10
"2025-08-04 00:00:00",6,-3
"2025-08-05 00:00:00",6,-9
"2025-08-06 00:00:00",11,-2
"2025-08-07 00:00:00",21,-2
"2025-08-08 00:00:00",,-4
"2025-08-09 00:00:00",5,-4
"2025-08-10 00:00:00",16,-13
"2025-08-11 00:00:00",6,-2
"2025-08-12 00:00:00",9,-4
"2025-08-13 00:00:00",14,-15
"2025-08-14 00:00:00",12,-9
"2025-08-15 00:00:00",21,-2
"2025-08-16 00:00:00",15,-11
"2025-08-17 00:00:00",38,-15
"2025-08-18 00:00:00",15,-3
"2025-08-19 00:00:00",14,-11
"2025-08-20 00:00:00",31,-23
"2025-08-21 00:00:00",14,-6
"2025-08-22 00:00:00",16,-4
"2025-08-23 00:00:00",14,-13
"2025-08-24 00:00:00",34,-12
"2025-08-25 00:00:00",15,-8
"2025-08-26 00:00:00",5,-2
"2025-08-27 00:00:00",21,-11
"2025-08-28 00:00:00",6,-3
"2025-08-29 00:00:00",16,-7
"2025-08-30 00:00:00",12,-3
"2025-08-31 00:00:00",12,-10
"2025-09-01 00:00:00",25,-12
"2025-09-02 00:00:00",3,-2
"2025-09-03 00:00:00",7,-16
"2025-09-04 00:00:00",11,-6
"2025-09-05 00:00:00",7,-1
"2025-09-06 00:00:00",13,-5
"2025-09-07 00:00:00",8,-1
"2025-09-08 00:00:00",19,-6
"2025-09-09 00:00:00",,-5
"2025-09-10 00:00:00",7,-3
"2025-09-11 00:00:00",8,-11
"2025-09-12 00:00:00",9,-2
"2025-09-13 00:00:00",,
"2025-09-14 00:00:00",18,-16
"2025-09-15 00:00:00",1,-3
"2025-09-16 00:00:00",7,-7
"2025-09-17 00:00:00",5,
"2025-09-18 00:00:00",11,-10
"2025-09-19 00:00:00",,-5
"2025-09-20 00:00:00",14,-1
"2025-09-21 00:00:00",23,-7
"2025-09-22 00:00:00",3,-4
"2025-09-23 00:00:00",8,-2
"2025-09-24 00:00:00",13,
"2025-09-25 00:00:00",5,
"2025-09-26 00:00:00",19,-12
"2025-09-27 00:00:00",,-1
"2025-09-28 00:00:00",18,-14
"2025-09-29 00:00:00",8,-7
"2025-09-30 00:00:00",5,-5
"2025-10-01 00:00:00",23,-12
"2025-10-02 00:00:00",14,-11
"2025-10-03 00:00:00",6,-5
"2025-10-04 00:00:00",19,-6
"2025-10-05 00:00:00",27,-19
"2025-10-06 00:00:00",11,-4
"2025-10-07 00:00:00",14,-10
"2025-10-08 00:00:00",13,-12
"2025-10-09 00:00:00",17,-9
"2025-10-10 00:00:00",5,-2
"2025-10-11 00:00:00",13,-8
"2025-10-12 00:00:00",15,-5
"2025-10-13 00:00:00",11,-6
"2025-10-14 00:00:00",12,-3
"2025-10-15 00:00:00",16,-2
"2025-10-16 00:00:00",4,-9
"2025-10-17 00:00:00",10,-7
"2025-10-18 00:00:00",18,
"2025-10-19 00:00:00",12,-2
"2025-10-20 00:00:00",11,-4
"2025-10-21 00:00:00",3,-4
"2025-10-22 00:00:00",8,-6
"2025-10-23 00:00:00",15,
"2025-10-24 00:00:00",3,-2
"2025-10-25 00:00:00",13,-7
"2025-10-26 00:00:00",11,-7
"2025-10-27 00:00:00",14,-4
"2025-10-28 00:00:00",5,-4
"2025-10-29 00:00:00",11,-7
"2025-10-30 00:00:00",9,
"2025-10-31 00:00:00",3,
"2025-11-01 00:00:00",7,-1
"2025-11-02 00:00:00",12,-11
"2025-11-03 00:00:00",5,
"2025-11-04 00:00:00",18,-1
"2025-11-05 00:00:00",4,
"2025-11-06 00:00:00",8,-2
"2025-11-07 00:00:00",12,-4
"2025-11-08 00:00:00",6,-3
"2025-11-09 00:00:00",5,-1
"2025-11-10 00:00:00",7,-2
"2025-11-11 00:00:00",7,-4
"2025-11-12 00:00:00",8,-4
"2025-11-13 00:00:00",8,-3
"2025-11-14 00:00:00",4,-3
"2025-11-15 00:00:00",16,
"2025-11-16 00:00:00",17,-1
"2025-11-17 00:00:00",4,-5
"2025-11-18 00:00:00",7,-1
"2025-11-19 00:00:00",19,-21
"2025-11-20 00:00:00",11,-12
"2025-11-21 00:00:00",8,-7
"2025-11-22 00:00:00",22,-9
"2025-11-23 00:00:00",22,-11
"2025-11-24 00:00:00",7,-6
"2025-11-25 00:00:00",13,-7
"2025-11-26 00:00:00",30,-9
"2025-11-27 00:00:00",10,-10
"2025-11-28 00:00:00",13,-2
"2025-11-29 00:00:00",22,-6
"2025-11-30 00:00:00",28,-8
"2025-12-01 00:00:00",9,-7
"2025-12-02 00:00:00",31,-9
"2025-12-03 00:00:00",11,-5
"2025-12-04 00:00:00",19,-14
"2025-12-05 00:00:00",12,-1
"2025-12-06 00:00:00",19,-16
"2025-12-07 00:00:00",26,-5
"2025-12-08 00:00:00",13,-11
"2025-12-09 00:00:00",3,-9
"2025-12-10 00:00:00",21,-4
"2025-12-11 00:00:00",4,-2
"2025-12-12 00:00:00",6,-7
"2025-12-13 00:00:00",14,-9
"2025-12-14 00:00:00",13,-1
"2025-12-15 00:00:00",19,
"2025-12-16 00:00:00",3,-5
"2025-12-17 00:00:00",7,-3
"2025-12-18 00:00:00",15,-5
"2025-12-19 00:00:00",,
"2025-12-20 00:00:00",8,-6
"2025-12-21 00:00:00",17,-9
"2025-12-22 00:00:00",16,-9
"2025-12-23 00:00:00",6,-1
"2025-12-24 00:00:00",11,-11
"2025-12-25 00:00:00",11,-9
"2025-12-26 00:00:00",6,-14
"2025-12-27 00:00:00",14,-6
"2025-12-28 00:00:00",15,-24
"2025-12-29 00:00:00",11,-9
"2025-12-30 00:00:00",12,-5
"2025-12-31 00:00:00",15,-9
"2026-01-01 00:00:00",9,-10
"2026-01-02 00:00:00",15,-6
"2026-01-03 00:00:00",23,-7
"2026-01-04 00:00:00",26,-6
"2026-01-05 00:00:00",23,-11
"2026-01-06 00:00:00",7,-1
"2026-01-07 00:00:00",14,-14
"2026-01-08 00:00:00",14,-3
"2026-01-09 00:00:00",10,-2
"2026-01-10 00:00:00",15,-13
"2026-01-11 00:00:00",37,-14
"2026-01-12 00:00:00",12,-7
"2026-01-13 00:00:00",27,-5
"2026-01-14 00:00:00",13,-4
"2026-01-15 00:00:00",16,
"2026-01-16 00:00:00",16,
"2026-01-17 00:00:00",19,
"2026-01-18 00:00:00",22,-5
"2026-01-19 00:00:00",16,
"2026-01-20 00:00:00",18,
"2026-01-21 00:00:00",14,-13
"2026-01-22 00:00:00",15,-6
"2026-01-23 00:00:00",4,-3
"2026-01-24 00:00:00",12,-5
"2026-01-25 00:00:00",18,-17
"2026-01-26 00:00:00",17,-8
"2026-01-27 00:00:00",7,-4
"2026-01-28 00:00:00",10,-4
"2026-01-29 00:00:00",11,-3
"2026-01-30 00:00:00",4,-6
"2026-01-31 00:00:00",16,-9
"2026-02-01 00:00:00",22,-10
"2026-02-02 00:00:00",22,-4
"2026-02-03 00:00:00",7,
"2026-02-04 00:00:00",19,-2
"2026-02-05 00:00:00",4,-5
"2026-02-06 00:00:00",2,-10
"2026-02-07 00:00:00",16,-5
"2026-02-08 00:00:00",21,-13
"2026-02-09 00:00:00",6,-4
"2026-02-10 00:00:00",5,-4
"2026-02-11 00:00:00",15,-2
"2026-02-12 00:00:00",9,-10
"2026-02-13 00:00:00",,-2
"2026-02-14 00:00:00",11,-10
"2026-02-15 00:00:00",35,-9
"2026-02-16 00:00:00",11,-2
"2026-02-17 00:00:00",9,
"2026-02-18 00:00:00",26,-18
"2026-02-19 00:00:00",25,-11
"2026-02-20 00:00:00",5,
"2026-02-21 00:00:00",21,-8
"2026-02-22 00:00:00",37,-7
"2026-02-23 00:00:00",24,-4
"2026-02-24 00:00:00",14,-2
"2026-02-25 00:00:00",26,-12
"2026-02-26 00:00:00",15,-13
"2026-02-27 00:00:00",10,-4
"2026-02-28 00:00:00",15,-2
"2026-03-01 00:00:00",35,-11
"2026-03-02 00:00:00",15,-4
"2026-03-03 00:00:00",12,
"2026-03-04 00:00:00",18,-11
"2026-03-05 00:00:00",11,-10
"2026-03-06 00:00:00",3,-5
"2026-03-07 00:00:00",15,-4
"2026-03-08 00:00:00",26,-14
"2026-03-09 00:00:00",10,-11
"2026-03-10 00:00:00",7,
"2026-03-11 00:00:00",21,-15
"2026-03-12 00:00:00",2,
"2026-03-13 00:00:00",21,-5
"2026-03-14 00:00:00",14,-12
"2026-03-15 00:00:00",18,
"2026-03-16 00:00:00",4,-14
"2026-03-17 00:00:00",2,
"2026-03-18 00:00:00",26,-11
"2026-03-19 00:00:00",20,-8
"2026-03-20 00:00:00",2,-4
"2026-03-21 00:00:00",29,
"2026-03-22 00:00:00",39,-8
"2026-03-23 00:00:00",21,-9
"2026-03-24 00:00:00",8,-3
"2026-03-25 00:00:00",16,-12
"2026-03-26 00:00:00",18,-2
"2026-03-27 00:00:00",8,-5
"2026-03-28 00:00:00",16,-6
"2026-03-29 00:00:00",44,-9
"2026-03-30 00:00:00",25,
"2026-03-31 00:00:00",8,-5
"2026-04-01 00:00:00",17,-2
"2026-04-02 00:00:00",13,-12
